x,linear_u,linear_w,linear_phi,nonlinear_u,nonlinear_w,nonlinear_phi
2.199999988079071045e-01,2.765701719908975065e-05,-2.228503078222274780e-01,6.923054158687591553e-02,-1.012966036796569824e-03,-2.066918015480041504e-01,6.344101577997207642e-02
2.249999940395355225e-01,2.815623156493529677e-05,-2.299701869487762451e-01,6.907419860363006592e-02,-1.125774462707340717e-03,-2.132319957017898560e-01,6.326629221439361572e-02
2.299999892711639404e-01,2.864604903152212501e-05,-2.370688617229461670e-01,6.885866820812225342e-02,-1.237750286236405373e-03,-2.197513431310653687e-01,6.303714960813522339e-02
2.349999994039535522e-01,2.913231037382502109e-05,-2.441402375698089600e-01,6.858510524034500122e-02,-1.348522957414388657e-03,-2.262443304061889648e-01,6.275472790002822876e-02
2.399999946355819702e-01,2.960695019282866269e-05,-2.511781454086303711e-01,6.825463473796844482e-02,-1.457733917050063610e-03,-2.327054888010025024e-01,6.242017447948455811e-02
2.449999898672103882e-01,3.007832674484234303e-05,-2.581768631935119629e-01,6.786842644214630127e-02,-1.565011334605515003e-03,-2.391295433044433594e-01,6.203460693359375000e-02
2.500000000000000000e-01,3.053745604120194912e-05,-2.651306986808776855e-01,6.742756068706512451e-02,-1.670012716203927994e-03,-2.455113083124160767e-01,6.159917637705802917e-02
2.549999952316284180e-01,3.098832166870124638e-05,-2.720339000225067139e-01,6.693320721387863159e-02,-1.772396964952349663e-03,-2.518456578254699707e-01,6.111498549580574036e-02
2.599999904632568359e-01,3.143226058455184102e-05,-2.788811922073364258e-01,6.638649106025695801e-02,-1.871829270385205746e-03,-2.581276893615722656e-01,6.058316305279731750e-02
2.649999856948852539e-01,3.186706453561782837e-05,-2.856673002243041992e-01,6.578854471445083618e-02,-1.967995194718241692e-03,-2.643524110317230225e-01,6.000484153628349304e-02
2.699999809265136719e-01,3.228563946322537959e-05,-2.923870384693145752e-01,6.514047086238861084e-02,-2.060579601675271988e-03,-2.705150544643402100e-01,5.938110500574111938e-02
2.750000059604644775e-01,3.270322849857620895e-05,-2.990354597568511963e-01,6.444341689348220825e-02,-2.149294596165418625e-03,-2.766110897064208984e-01,5.871307849884033203e-02
2.800000011920928955e-01,3.310799729661084712e-05,-3.056077361106872559e-01,6.369848549365997314e-02,-2.233857754617929459e-03,-2.826358377933502197e-01,5.800186097621917725e-02
2.849999964237213135e-01,3.350352199049666524e-05,-3.120991289615631104e-01,6.290679425001144409e-02,-2.314012264832854271e-03,-2.885848581790924072e-01,5.724855512380599976e-02
2.899999916553497314e-01,3.388434925000183284e-05,-3.185050785541534424e-01,6.206944212317466736e-02,-2.389502245932817459e-03,-2.944539785385131836e-01,5.645423755049705505e-02
2.949999868869781494e-01,3.425643080845475197e-05,-3.248211443424224854e-01,6.118754670023918152e-02,-2.460101619362831116e-03,-3.002389073371887207e-01,5.561999604105949402e-02
2.999999821186065674e-01,3.462361928541213274e-05,-3.310431241989135742e-01,6.026220321655273438e-02,-2.525592688471078873e-03,-3.059357106685638428e-01,5.474691092967987061e-02
3.050000071525573730e-01,3.497530269669368863e-05,-3.371666967868804932e-01,5.929451063275337219e-02,-2.585787558928132057e-03,-3.115403056144714355e-01,5.383604392409324646e-02
3.100000023841857910e-01,3.531802212819457054e-05,-3.431878685951232910e-01,5.828556418418884277e-02,-2.640495542436838150e-03,-3.170489668846130371e-01,5.288847908377647400e-02
3.149999976158142090e-01,3.564569851732812822e-05,-3.491026163101196289e-01,5.723645910620689392e-02,-2.689564833417534828e-03,-3.224578797817230225e-01,5.190526321530342102e-02
3.199999928474426270e-01,3.596988244680687785e-05,-3.549071848392486572e-01,5.614830181002616882e-02,-2.732867840677499771e-03,-3.277636170387268066e-01,5.088745430111885071e-02
3.249999880790710449e-01,3.628004924394190311e-05,-3.605977892875671387e-01,5.502212420105934143e-02,-2.770264400169253349e-03,-3.329625427722930908e-01,4.983607679605484009e-02
3.299999833106994629e-01,3.657644629129208624e-05,-3.661707639694213867e-01,5.385903641581535339e-02,-2.801660448312759399e-03,-3.380514681339263916e-01,4.875218495726585388e-02
3.349999785423278809e-01,3.686267154989764094e-05,-3.716225922107696533e-01,5.266012996435165405e-02,-2.826982643455266953e-03,-3.430270850658416748e-01,4.763680696487426758e-02
3.400000035762786865e-01,3.713782643899321556e-05,-3.769498169422149658e-01,5.142644792795181274e-02,-2.846151357516646385e-03,-3.478863239288330078e-01,4.649095237255096436e-02
3.449999988079071045e-01,3.740122338058426976e-05,-3.821491301059722900e-01,5.015908926725387573e-02,-2.859143307432532310e-03,-3.526260852813720703e-01,4.531565681099891663e-02
3.499999940395355225e-01,3.765934889088384807e-05,-3.872171044349670410e-01,4.885909333825111389e-02,-2.865932183340191841e-03,-3.572435677051544189e-01,4.411192610859870911e-02
3.549999892711639404e-01,3.790393748204223812e-05,-3.921507298946380615e-01,4.752753674983978271e-02,-2.866512862965464592e-03,-3.617359101772308350e-01,4.288075119256973267e-02
3.599999845027923584e-01,3.813553848885931075e-05,-3.969468772411346436e-01,4.616547748446464539e-02,-2.860886510461568832e-03,-3.661006093025207520e-01,4.162312299013137817e-02
3.649999797344207764e-01,3.835319876088760793e-05,-4.016025662422180176e-01,4.477397724986076355e-02,-2.849107375368475914e-03,-3.703349232673645020e-01,4.034003615379333496e-02
3.700000047683715820e-01,3.856811235891655087e-05,-4.061148464679718018e-01,4.335406795144081116e-02,-2.831220626831054688e-03,-3.744365870952606201e-01,3.903247043490409851e-02
