x,linear_u,linear_w,linear_phi,nonlinear_u,nonlinear_w,nonlinear_phi
5.550000071525573730e-01,3.439258216531015933e-05,-5.063208937644958496e-01,-2.263765037059783936e-02,4.954890464432537556e-04,-4.542542099952697754e-01,-1.976482011377811432e-02
5.600000023841857910e-01,3.460945299593731761e-05,-5.039536952972412109e-01,-2.459307760000228882e-02,6.069081136956810951e-04,-4.522251784801483154e-01,-2.147643454372882843e-02
5.649999976158142090e-01,3.480824307189323008e-05,-5.013891458511352539e-01,-2.653308212757110596e-02,7.147057913243770599e-04,-4.500222802162170410e-01,-2.317600697278976440e-02
5.699999928474426270e-01,3.501122046145610511e-05,-4.986287057399749756e-01,-2.845639362931251526e-02,8.186461054719984531e-04,-4.476464986801147461e-01,-2.486254088580608368e-02
5.749999880790710449e-01,3.517940058372914791e-05,-4.956741034984588623e-01,-3.036173991858959198e-02,9.184679947793483734e-04,-4.450995326042175293e-01,-2.653499133884906769e-02
5.799999833106994629e-01,3.537093289196491241e-05,-4.925269186496734619e-01,-3.224787116050720215e-02,1.013944274745881557e-03,-4.423823952674865723e-01,-2.819232456386089325e-02
5.850000381469726562e-01,3.553738497430458665e-05,-4.891892671585083008e-01,-3.411353006958961487e-02,1.104843686334788799e-03,-4.394970536231994629e-01,-2.983354590833187103e-02
5.900000333786010742e-01,3.569902401068247855e-05,-4.856628477573394775e-01,-3.595739975571632385e-02,1.190994400531053543e-03,-4.364447891712188721e-01,-3.145758062601089478e-02
5.950000286102294922e-01,3.586414095479995012e-05,-4.819498658180236816e-01,-3.777828067541122437e-02,1.272170688025653362e-03,-4.332278072834014893e-01,-3.306340053677558899e-02
6.000000238418579102e-01,3.600826312322169542e-05,-4.780524969100952148e-01,-3.957487642765045166e-02,1.348242512904107571e-03,-4.298477470874786377e-01,-3.464996442198753357e-02
6.050000190734863281e-01,3.615093373809941113e-05,-4.739730656147003174e-01,-4.134593904018402100e-02,1.419017557054758072e-03,-4.263067543506622314e-01,-3.621623665094375610e-02
6.100000143051147461e-01,3.627412661444395781e-05,-4.697139859199523926e-01,-4.309023916721343994e-02,1.484352862462401390e-03,-4.226067662239074707e-01,-3.776115551590919495e-02
6.150000095367431641e-01,3.639719579950906336e-05,-4.652779102325439453e-01,-4.480647668242454529e-02,1.544133410789072514e-03,-4.187502562999725342e-01,-3.928365185856819153e-02
6.200000047683715820e-01,3.651059887488372624e-05,-4.606674611568450928e-01,-4.649344459176063538e-02,1.598243368789553642e-03,-4.147395789623260498e-01,-4.078267887234687805e-02
6.250000000000000000e-01,3.661281880340538919e-05,-4.558856189250946045e-01,-4.814988747239112854e-02,1.646575750783085823e-03,-4.105769097805023193e-01,-4.225722327828407288e-02
6.299999952316284180e-01,3.671887316158972681e-05,-4.509353637695312500e-01,-4.977453500032424927e-02,1.689051627181470394e-03,-4.062652587890625000e-01,-4.370612278580665588e-02
6.349999904632568359e-01,3.679292785818688571e-05,-4.458197653293609619e-01,-5.136616155505180359e-02,1.725614769384264946e-03,-4.018070995807647705e-01,-4.512840136885643005e-02
6.399999856948852539e-01,3.686519266921095550e-05,-4.405421316623687744e-01,-5.292354151606559753e-02,1.756215933710336685e-03,-3.972052633762359619e-01,-4.652293771505355835e-02
6.449999809265136719e-01,3.694000042742118239e-05,-4.351060390472412109e-01,-5.444541200995445251e-02,1.780830090865492821e-03,-3.924628496170043945e-01,-4.788861423730850220e-02
6.500000357627868652e-01,3.699061562656424940e-05,-4.295148849487304688e-01,-5.593058094382286072e-02,1.799402292817831039e-03,-3.875826299190521240e-01,-4.922443628311157227e-02
6.550000309944152832e-01,3.704065966303460300e-05,-4.237726032733917236e-01,-5.737776309251785278e-02,1.811985508538782597e-03,-3.825679719448089600e-01,-5.052921175956726074e-02
6.600000262260437012e-01,3.708302392624318600e-05,-4.178831875324249268e-01,-5.878575518727302551e-02,1.818558317609131336e-03,-3.774220943450927734e-01,-5.180192366242408752e-02
6.650000214576721191e-01,3.709498923853971064e-05,-4.118506014347076416e-01,-6.015334278345108032e-02,1.819178811274468899e-03,-3.721483051776885986e-01,-5.304142087697982788e-02
6.700000166893005371e-01,3.710230157594196498e-05,-4.056791067123413086e-01,-6.147928535938262939e-02,1.813885523006320000e-03,-3.667500317096710205e-01,-5.424662306904792786e-02
6.750000119209289551e-01,3.711725730681791902e-05,-3.993730545043945312e-01,-6.276238709688186646e-02,1.802718499675393105e-03,-3.612310290336608887e-01,-5.541644990444183350e-02
6.800000071525573730e-01,3.709416705532930791e-05,-3.929370939731597900e-01,-6.400143355131149292e-02,1.785810803994536400e-03,-3.555948436260223389e-01,-5.654974281787872314e-02
6.850000023841857910e-01,3.705877315951511264e-05,-3.863758444786071777e-01,-6.519521772861480713e-02,1.763206557370722294e-03,-3.498452901840209961e-01,-5.764538794755935669e-02
6.899999976158142090e-01,3.702639514813199639e-05,-3.796941041946411133e-01,-6.634251028299331665e-02,1.735052675940096378e-03,-3.439862132072448730e-01,-5.870228633284568787e-02
6.949999928474426270e-01,3.697785359690897167e-05,-3.728967905044555664e-01,-6.744214147329330444e-02,1.701433677226305008e-03,-3.380216062068939209e-01,-5.971930176019668579e-02
6.999999880790710449e-01,3.690752419061027467e-05,-3.659892380237579346e-01,-6.849288940429687500e-02,1.662521739490330219e-03,-3.319554626941680908e-01,-6.069529801607131958e-02
7.049999833106994629e-01,3.683403338072821498e-05,-3.589763641357421875e-01,-6.949356943368911743e-02,1.618452952243387699e-03,-3.257920444011688232e-01,-6.162913516163825989e-02
7.099999785423278809e-01,3.672464299597777426e-05,-3.518636226654052734e-01,-7.044299691915512085e-02,1.569430227391421795e-03,-3.195356130599975586e-01,-6.251968443393707275e-02
7.150000333786010742e-01,3.662118251668289304e-05,-3.446565270423889160e-01,-7.134000957012176514e-02,1.515577314421534538e-03,-3.131904006004333496e-01,-6.336582452058792114e-02
7.200000286102294922e-01,3.649804421002045274e-05,-3.373605608940124512e-01,-7.218338549137115479e-02,1.457127393223345280e-03,-3.067610859870910645e-01,-6.416635215282440186e-02
7.250000238418579102e-01,3.635406756075099111e-05,-3.299814164638519287e-01,-7.297195494174957275e-02,1.394277322106063366e-03,-3.002521395683288574e-01,-6.492013484239578247e-02
7.300000190734863281e-01,3.619256312958896160e-05,-3.225247561931610107e-01,-7.370457053184509277e-02,1.327234203927218914e-03,-2.936680614948272705e-01,-6.562606245279312134e-02
7.350000143051147461e-01,3.602467040764167905e-05,-3.149964809417724609e-01,-7.438006252050399780e-02,1.256253104656934738e-03,-2.870137393474578857e-01,-6.628289818763732910e-02
7.400000095367431641e-01,3.582622593967244029e-05,-3.074024915695190430e-01,-7.499725371599197388e-02,1.181539497338235378e-03,-2.802937626838684082e-01,-6.688952445983886719e-02
7.450000047683715820e-01,3.563263453543186188e-05,-2.997487187385559082e-01,-7.555501163005828857e-02,1.103380811400711536e-03,-2.735134363174438477e-01,-6.744478642940521240e-02
7.500000000000000000e-01,3.540205943863838911e-05,-2.920412421226501465e-01,-7.605217397212982178e-02,1.022026175633072853e-03,-2.666774392127990723e-01,-6.794747710227966309e-02
7.549999952316284180e-01,3.515959906508214772e-05,-2.842862606048583984e-01,-7.648758590221405029e-02,9.377143578603863716e-04,-2.597909867763519287e-01,-6.839648634195327759e-02
